claim.ind0,claim.ind1,ni.genderF,ni.genderM,ni.marital.status0,ni.marital.status1,sales.channelBroker,sales.channelOnline,sales.channelPhone,coverage.typeA,coverage.typeB,coverage.typeC,city.catArizona,city.catcolorado,city.catIowa,city.catpenni,city.catVirginia,city.catWashington,premium,n.children.cat,n.adults.cat,tenure.con,ni.age.con,len.at.res.con,credit.con,year.con,cancel
1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.55192426,2.109347484,-0.936755384,-0.995989891,-1.415422981,0.282192163,0.721116802,0.570364074,0
1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.534503817,-0.895968736,0.746217434,1.033589754,0.957006792,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.129835385,1.50828424,-0.936755384,-1.165121528,-0.940937027,-0.841622786,-0.593682601,0.570364074,1
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.541239044,-0.895968736,-0.936755384,1.540984666,0.482520837,0.844099637,-0.593682601,0.570364074,0
1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2.111467093,-0.895968736,-0.936755384,1.540984666,0.008034882,1.125053374,-0.593682601,0.570364074,1
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.38231924,0.306157752,-0.936755384,-1.334253165,-0.940937027,0.001238426,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.208173135,-0.294905492,-0.936755384,0.69532648,0.008034882,-0.560669049,0.721116802,0.570364074,0
0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-1.05299575,1.50828424,0.746217434,-2.010779714,-0.466451072,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-1.161005011,-0.895968736,-0.936755384,0.526194843,0.482520837,1.686960848,-0.593682601,0.570364074,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.018355062,-0.895968736,-0.095268975,-1.672516439,-1.415422981,-1.122576523,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.684660617,-0.294905492,-0.936755384,-1.334253165,-0.940937027,0.282192163,-0.593682601,0.570364074,0
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.841628253,0.306157752,-0.936755384,0.864458117,-0.466451072,1.406007111,-0.593682601,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.204554433,-0.895968736,0.746217434,-0.48859498,1.431492746,0.5631459,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.15850473,-0.895968736,-0.936755384,1.540984666,0.008034882,0.001238426,0.721116802,0.570364074,0
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.78419654,-0.294905492,-0.936755384,-1.334253165,-1.889908936,1.686960848,-0.593682601,0.570364074,1
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1.285784884,-0.294905492,0.746217434,-1.334253165,-0.466451072,0.5631459,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.06715064,-0.294905492,-0.936755384,0.357063206,1.431492746,0.001238426,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.331369732,-0.294905492,-0.936755384,-1.165121528,-0.940937027,1.967914585,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-3.274560129,0.306157752,1.587703842,-2.010779714,-1.415422981,0.282192163,-0.593682601,0.570364074,1
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1.590253925,-0.895968736,-0.936755384,-1.165121528,-0.466451072,-1.122576523,0.721116802,0.570364074,0
1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.786199595,2.109347484,-0.095268975,-1.841648076,-0.940937027,-0.560669049,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.101049454,-0.294905492,-0.936755384,-1.841648076,-1.415422981,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.702787756,-0.294905492,-0.936755384,0.526194843,-0.466451072,0.282192163,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.254466486,-0.895968736,-0.095268975,1.540984666,1.431492746,-1.122576523,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.225653937,-0.895968736,0.746217434,-1.672516439,-1.415422981,0.844099637,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.430920576,0.907220996,-0.936755384,0.69532648,0.008034882,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.169889051,-0.895968736,2.429190251,0.357063206,0.957006792,-1.684483997,-0.593682601,0.570364074,0
1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.276628266,-0.895968736,-0.095268975,-1.672516439,-0.466451072,0.001238426,-0.593682601,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.815110857,-0.895968736,-0.936755384,0.526194843,-0.466451072,-0.560669049,-1.908482004,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.751100056,-0.895968736,0.746217434,-0.150331705,1.431492746,0.282192163,0.721116802,0.570364074,0
0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.401230963,2.109347484,0.746217434,1.202721391,1.905978701,0.5631459,-1.908482004,0.570364074,0
1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.207897827,0.306157752,-0.936755384,0.864458117,0.008034882,-0.841622786,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.923626246,-0.895968736,-0.095268975,-0.48859498,-0.466451072,0.282192163,-1.908482004,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.178302837,0.306157752,-0.095268975,1.371853028,0.482520837,-0.560669049,-0.593682601,0.570364074,0
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2.362051296,-0.895968736,-0.936755384,1.202721391,-0.466451072,-1.684483997,-0.593682601,0.570364074,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.300723222,2.109347484,-0.095268975,-0.319463343,0.008034882,-0.560669049,0.721116802,0.570364074,0
0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.778040082,-0.895968736,-0.936755384,0.187931569,0.957006792,-0.841622786,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,-1.243448387,-0.294905492,-0.936755384,0.69532648,0.482520837,-0.841622786,0.721116802,0.570364074,0
1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.546469961,-0.294905492,-0.936755384,-0.995989891,-1.889908936,-0.841622786,-1.908482004,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.090216746,-0.895968736,-0.936755384,1.710116303,0.482520837,0.001238426,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.66088526,0.907220996,-0.936755384,0.357063206,0.008034882,0.001238426,-1.908482004,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.693125175,-0.895968736,0.746217434,0.69532648,-0.466451072,-1.40353026,0.721116802,0.570364074,1
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.130560764,-0.895968736,-0.095268975,0.526194843,0.482520837,-1.684483997,0.721116802,0.570364074,0
0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,-1.357001093,-0.895968736,-0.936755384,-2.010779714,-1.889908936,-1.684483997,-0.593682601,0.570364074,1
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-1.134421676,-0.294905492,-0.936755384,1.710116303,1.431492746,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.013604397,-0.895968736,0.746217434,-0.995989891,0.482520837,1.686960848,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.203662999,-0.895968736,1.587703842,0.018799932,-0.466451072,0.5631459,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.758442173,-0.895968736,-0.936755384,-1.165121528,-0.466451072,0.844099637,-1.908482004,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.422996399,-0.294905492,-0.936755384,0.526194843,0.957006792,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.89826168,-0.895968736,-0.936755384,0.018799932,1.431492746,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.713582117,-0.895968736,-0.936755384,-1.334253165,-1.415422981,-0.279715311,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.787385275,0.907220996,-0.936755384,0.864458117,0.482520837,-1.684483997,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.872554818,0.907220996,1.587703842,0.187931569,0.482520837,0.5631459,-1.908482004,0.570364074,1
0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.999709732,-0.895968736,1.587703842,-0.319463343,-1.415422981,1.125053374,-1.908482004,0.570364074,0
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1.040951626,0.306157752,-0.095268975,0.69532648,1.905978701,1.125053374,0.721116802,0.570364074,1
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.702602898,-0.895968736,-0.936755384,0.357063206,1.431492746,0.282192163,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.800320839,-0.895968736,-0.936755384,-2.010779714,-1.889908936,0.282192163,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.058512093,0.907220996,0.746217434,-1.165121528,-0.940937027,0.001238426,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.860355332,1.50828424,0.746217434,-2.010779714,-1.415422981,0.001238426,-0.593682601,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.520243118,-0.294905492,1.587703842,0.187931569,1.431492746,0.844099637,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-1.199693133,-0.895968736,-0.095268975,-0.150331705,0.957006792,-0.560669049,-1.908482004,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.003498687,0.306157752,-0.936755384,0.526194843,-0.466451072,-1.40353026,0.721116802,0.570364074,0
1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1.48236374,0.306157752,-0.095268975,0.357063206,0.482520837,-0.560669049,-0.593682601,0.570364074,1
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-1.662067577,1.50828424,0.746217434,0.526194843,0.008034882,1.125053374,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2.13389082,-0.895968736,-0.095268975,0.018799932,0.008034882,1.406007111,0.721116802,0.570364074,1
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.193968772,-0.895968736,-0.095268975,0.526194843,-0.466451072,0.5631459,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.867050183,2.109347484,-0.095268975,-0.657726617,-0.940937027,-0.560669049,-1.908482004,0.570364074,1
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.6914743,0.306157752,-0.095268975,0.69532648,1.431492746,0.282192163,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.089617697,-0.294905492,-0.936755384,-0.48859498,-1.415422981,1.686960848,0.721116802,0.570364074,0
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.248001031,1.50828424,-0.095268975,0.864458117,0.957006792,1.686960848,-0.593682601,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.091663378,1.50828424,0.746217434,1.710116303,0.482520837,-0.560669049,0.721116802,0.570364074,0
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.806061133,-0.895968736,-0.095268975,1.371853028,0.482520837,1.406007111,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.84466716,-0.895968736,-0.936755384,-0.150331705,0.957006792,1.686960848,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.404142675,0.907220996,-0.936755384,-0.150331705,0.008034882,0.844099637,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.31269612,0.306157752,-0.936755384,1.202721391,1.431492746,1.125053374,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.786936841,-0.895968736,2.429190251,-1.503384802,-1.415422981,0.844099637,0.721116802,0.570364074,0
1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-0.154611048,-0.895968736,2.429190251,-1.165121528,-0.940937027,0.001238426,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.234228797,-0.895968736,-0.936755384,1.033589754,0.008034882,-0.560669049,-1.908482004,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.266024215,0.907220996,0.746217434,1.710116303,0.957006792,0.001238426,-0.593682601,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.050937563,0.907220996,-0.095268975,1.710116303,0.957006792,-1.40353026,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.380710195,2.109347484,1.587703842,0.357063206,0.482520837,-0.560669049,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.681983665,2.109347484,0.746217434,-0.657726617,-0.940937027,0.5631459,0.721116802,0.570364074,1
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.144905729,1.50828424,-0.936755384,0.526194843,0.482520837,0.844099637,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-0.408457701,1.50828424,-0.095268975,0.187931569,-0.466451072,-1.684483997,-1.908482004,0.570364074,1
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.874589088,-0.895968736,-0.936755384,-0.48859498,0.008034882,-0.560669049,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.296911364,1.50828424,-0.936755384,0.69532648,0.008034882,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.488164233,2.109347484,-0.095268975,1.710116303,0.008034882,0.5631459,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.094856963,1.50828424,2.429190251,1.202721391,-0.466451072,0.844099637,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.685603604,-0.294905492,-0.936755384,1.033589754,0.957006792,0.001238426,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-0.042567493,-0.895968736,-0.936755384,-1.165121528,-0.940937027,1.686960848,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.269681848,-0.895968736,-0.936755384,0.018799932,0.482520837,1.125053374,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-1.597116248,-0.294905492,-0.095268975,-0.319463343,0.482520837,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.706888557,-0.895968736,-0.095268975,-0.319463343,0.482520837,0.5631459,-0.593682601,0.570364074,0
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.842019494,-0.294905492,1.587703842,0.018799932,0.957006792,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.292906547,2.109347484,-0.936755384,-2.010779714,-1.415422981,0.282192163,0.721116802,0.570364074,1
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.919283248,0.306157752,-0.936755384,-0.150331705,1.905978701,0.282192163,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.282212556,0.306157752,-0.936755384,-0.150331705,0.482520837,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.84105768,-0.895968736,-0.936755384,0.357063206,-0.466451072,0.844099637,0.721116802,0.570364074,0
0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.717949511,-0.895968736,1.587703842,-2.010779714,-1.889908936,-0.841622786,-0.593682601,0.570364074,0
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.370956693,-0.895968736,-0.095268975,-1.503384802,-1.415422981,-1.40353026,-0.593682601,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.133281399,0.306157752,-0.095268975,-1.334253165,-0.940937027,0.5631459,-1.908482004,0.570364074,1
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,-0.338771679,1.50828424,0.746217434,0.864458117,1.431492746,0.282192163,0.721116802,0.570364074,0
0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.083114884,-0.294905492,2.429190251,-0.48859498,0.482520837,-0.841622786,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.653476143,0.306157752,-0.095268975,-1.334253165,-0.940937027,1.125053374,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.207699608,-0.895968736,-0.936755384,-0.657726617,0.957006792,-0.279715311,-0.593682601,0.570364074,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.380120989,-0.895968736,-0.936755384,0.357063206,-0.466451072,-1.40353026,0.721116802,0.570364074,0
0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.461955715,-0.895968736,1.587703842,1.202721391,0.008034882,-1.40353026,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.901828646,2.109347484,0.746217434,-0.995989891,-1.415422981,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.79919991,0.306157752,0.746217434,0.69532648,0.482520837,1.686960848,-1.908482004,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-3.033978487,-0.895968736,0.746217434,-1.334253165,-0.940937027,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-2.203328893,-0.895968736,-0.095268975,-0.826858254,-1.415422981,-0.560669049,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1.190010024,0.306157752,-0.936755384,1.202721391,0.008034882,-0.841622786,-1.908482004,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.605734338,-0.294905492,-0.095268975,1.202721391,-0.466451072,-0.841622786,0.721116802,0.570364074,0
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.899551479,-0.895968736,0.746217434,-0.826858254,-0.940937027,-0.560669049,-1.908482004,0.570364074,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1.257032253,-0.895968736,-0.936755384,0.864458117,0.482520837,-1.40353026,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1.038857978,-0.895968736,-0.936755384,0.864458117,0.008034882,0.001238426,0.721116802,0.570364074,0
1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1.066743797,-0.294905492,-0.936755384,-0.995989891,-1.415422981,0.001238426,0.721116802,0.570364074,1
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.902492367,2.109347484,-0.936755384,0.864458117,0.957006792,0.001238426,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.357799581,0.306157752,0.746217434,-0.657726617,0.008034882,0.5631459,-0.593682601,0.570364074,1
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.790168351,0.306157752,-0.936755384,0.187931569,0.008034882,0.282192163,-1.908482004,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.106636154,1.50828424,-0.095268975,-1.334253165,-0.940937027,1.125053374,-0.593682601,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.473937188,-0.294905492,-0.936755384,-1.503384802,-0.940937027,0.5631459,-1.908482004,0.570364074,0
1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.599720959,-0.895968736,-0.936755384,-0.150331705,0.957006792,1.686960848,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1.568288501,-0.895968736,1.587703842,1.202721391,0.957006792,1.686960848,0.721116802,0.570364074,1
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.898180433,1.50828424,-0.936755384,-2.010779714,-0.466451072,1.125053374,-0.593682601,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.76287686,0.306157752,-0.095268975,0.357063206,0.957006792,1.406007111,0.721116802,0.570364074,0
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.696985826,2.109347484,-0.095268975,-0.826858254,-0.940937027,0.844099637,-0.593682601,0.570364074,1
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-1.556078192,0.306157752,-0.936755384,-1.503384802,-1.889908936,-0.560669049,-0.593682601,0.570364074,0
1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.106890012,-0.895968736,-0.936755384,0.69532648,1.431492746,0.282192163,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.55047689,-0.294905492,1.587703842,0.018799932,1.905978701,-1.684483997,-0.593682601,0.570364074,0
0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.97051507,-0.895968736,-0.936755384,0.526194843,-0.466451072,0.844099637,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-1.095432531,-0.895968736,-0.936755384,0.69532648,-0.466451072,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.820010135,-0.294905492,-0.095268975,-1.334253165,1.905978701,-0.279715311,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.08190722,-0.294905492,-0.095268975,0.526194843,0.482520837,0.282192163,0.721116802,0.570364074,0
1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.731188921,0.306157752,0.746217434,-1.334253165,-0.466451072,-0.841622786,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.327032083,-0.294905492,-0.936755384,0.018799932,0.008034882,0.282192163,0.721116802,0.570364074,0
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.152276121,-0.294905492,0.746217434,1.202721391,1.431492746,0.844099637,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-0.448597507,-0.294905492,0.746217434,0.187931569,0.957006792,0.282192163,0.721116802,0.570364074,0
1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.055896262,1.50828424,-0.095268975,-1.165121528,-1.889908936,-0.841622786,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.242157722,-0.294905492,-0.936755384,-1.503384802,-0.940937027,0.844099637,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,-0.730012629,-0.294905492,-0.095268975,1.202721391,1.431492746,1.406007111,0.721116802,0.570364074,0
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.589978973,0.306157752,-0.936755384,-2.010779714,-1.889908936,-0.279715311,0.721116802,0.570364074,0
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.444038748,-0.895968736,1.587703842,-0.319463343,1.905978701,-1.122576523,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.775913513,-0.895968736,0.746217434,-0.995989891,-1.415422981,0.282192163,-1.908482004,0.570364074,0
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.004296866,-0.895968736,0.746217434,-0.826858254,-1.415422981,-1.40353026,-0.593682601,0.570364074,1
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1.539965038,-0.895968736,-0.936755384,0.187931569,0.008034882,-1.122576523,-0.593682601,0.570364074,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.273222647,-0.895968736,-0.936755384,-0.150331705,0.482520837,-1.40353026,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.469365195,1.50828424,0.746217434,-1.334253165,-0.940937027,0.844099637,0.721116802,0.570364074,1
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.757857628,-0.895968736,-0.095268975,1.710116303,0.008034882,-0.560669049,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.372749632,2.109347484,-0.936755384,-1.672516439,-0.940937027,-0.841622786,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-0.453697967,2.109347484,-0.095268975,-1.672516439,-1.889908936,1.686960848,-1.908482004,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.883752296,0.907220996,-0.936755384,1.202721391,0.482520837,0.844099637,-0.593682601,0.570364074,0
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.383157486,-0.895968736,-0.936755384,-0.657726617,0.008034882,-1.40353026,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.5005902,0.907220996,0.746217434,0.357063206,0.957006792,0.5631459,-0.593682601,0.570364074,1
